person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,dti_ratio,interest_burden,Cluster,Default_Probability,Risk_Level,Home Ownership,Loan Purpose,Loan Grade,Default History,Actual Default Status,Cluster_Name,Income Group,Age Group
27,51600,12.0,6000,8.49,0.12,6,0.1162790697674418,50940.0,2,0.14275753,Low Risk,RENT,EDUCATION,A,N,No Default,High Risk,Upper Middle Income,20-25
23,72000,2.0,9000,13.47,0.13,3,0.125,121230.0,1,0.057302058,Low Risk,RENT,VENTURE,C,N,No Default,Medium Risk,Low Income,20-25
33,34400,6.0,4000,10.25,0.12,9,0.1162790697674418,41000.0,1,0.016012821,Low Risk,RENT,VENTURE,B,N,No Default,Medium Risk,Middle Income,25-30
23,90000,2.0,20000,11.49,0.22,4,0.2222222222222222,229800.0,0,0.06882329,Low Risk,RENT,MEDICAL,B,N,No Default,Low Risk,High Income,20-25
41,40000,3.0,9200,7.49,0.23,15,0.23,68908.0,2,0.011975239,Low Risk,RENT,PERSONAL,A,N,No Default,High Risk,Upper Middle Income,30-35
25,41000,3.0,3000,10.99,0.07,3,0.073170731707317,32970.0,1,0.010625919,Low Risk,RENT,VENTURE,B,N,No Default,Medium Risk,Upper Middle Income,20-25
25,61200,10.0,5200,5.42,0.08,4,0.0849673202614379,28184.0,2,0.037016544,Low Risk,MORTGAGE,MEDICAL,A,N,No Default,High Risk,Low Income,20-25
22,33953,2.461530770966343,11461,15.431547767130725,0.3338459231289903,3,0.33762593983720735,176009.99800045125,0,0.9998758,High Risk,RENT,EDUCATION,C,N,Default,Low Risk,Middle Income,20-25
43,145000,1.0,20000,6.91,0.14,17,0.1379310344827586,138200.0,2,0.0016602632,Low Risk,MORTGAGE,VENTURE,A,N,No Default,High Risk,High Income,30-35
23,24000,0.0,5000,14.27,0.21,2,0.2083333333333333,71350.0,1,0.9373532,High Risk,RENT,HOMEIMPROVEMENT,C,Y,Default,Medium Risk,Middle Income,20-25
24,46943,3.576506977709916,10052,16.241653790876335,0.21317619766717563,3,0.2143303242594919,163241.2905696733,1,0.98519856,High Risk,RENT,MEDICAL,D,Y,Default,Medium Risk,Upper Middle Income,20-25
36,30000,7.0,4000,10.74,0.13,12,0.1333333333333333,42960.0,1,0.15290193,Low Risk,RENT,EDUCATION,B,N,No Default,Medium Risk,Middle Income,25-30
30,40525,8.0,4800,14.65,0.12,10,0.1184454040715607,70320.0,1,0.3245234,Medium Risk,MORTGAGE,HOMEIMPROVEMENT,C,N,Default,Medium Risk,Upper Middle Income,20-25
23,56004,7.0,10000,11.83,0.18,3,0.1785586743804014,118300.0,1,0.12356591,Low Risk,RENT,PERSONAL,B,N,No Default,Medium Risk,Low Income,20-25
22,61000,3.0,16000,10.99,0.26,2,0.2622950819672131,175840.0,0,0.12257111,Low Risk,RENT,VENTURE,C,Y,No Default,Low Risk,Low Income,20-25
37,52000,1.0,15000,10.99,0.29,14,0.2884615384615384,164850.0,0,0.0066501247,Low Risk,MORTGAGE,VENTURE,A,N,No Default,Low Risk,Upper Middle Income,25-30
23,45320,1.16516920934711,18834,15.932916289804837,0.4141741539532644,2,0.4155480326331153,299281.5618446543,0,0.99981445,High Risk,RENT,EDUCATION,D,N,Default,Low Risk,Upper Middle Income,20-25
26,15154,6.144546589978318,2970,10.690775168453383,0.1942181364008673,4,0.19608816298550905,31610.721438947246,1,0.9998135,High Risk,OWN,MEDICAL,B,N,Default,Medium Risk,Middle Income,20-25
23,92700,2.0,25000,10.99,0.27,4,0.2696871628910464,274750.0,0,0.010659544,Low Risk,MORTGAGE,VENTURE,B,N,No Default,Low Risk,High Income,20-25
26,120000,10.0,16000,8.94,0.13,2,0.1333333333333333,143040.0,2,0.019831043,Low Risk,MORTGAGE,DEBTCONSOLIDATION,A,N,No Default,High Risk,High Income,20-25
23,81000,7.0,18000,13.98,0.22,2,0.2222222222222222,251640.0,0,0.35808614,Medium Risk,RENT,MEDICAL,C,N,No Default,Low Risk,High Income,20-25
37,18000,4.0,1500,13.47,0.08,13,0.0833333333333333,20205.0,1,0.2078999,Medium Risk,OWN,PERSONAL,C,N,No Default,Medium Risk,Middle Income,25-30
27,39685,5.796250047261538,15685,11.70981963792844,0.3937035715636044,6,0.39515659351046495,183513.1446464355,0,0.99988747,High Risk,RENT,DEBTCONSOLIDATION,B,N,Default,Low Risk,Upper Middle Income,20-25
36,37200,5.0,11000,12.73,0.3,12,0.2956989247311828,140030.0,0,0.1016956,Low Risk,RENT,EDUCATION,C,N,No Default,Low Risk,Middle Income,25-30
50,69996,19.0,8000,9.32,0.11,17,0.1142922452711583,74560.0,2,0.0007876502,Low Risk,OWN,VENTURE,A,N,No Default,High Risk,Low Income,30-35
27,70000,2.0,2250,10.36,0.03,7,0.0321428571428571,23310.0,1,0.045903455,Low Risk,OWN,HOMEIMPROVEMENT,B,N,No Default,Medium Risk,Low Income,20-25
24,63400,7.0,20000,11.483849150335123,0.31615084966487683,2,0.31557801239086775,229676.98300670247,0,0.9985569,High Risk,RENT,VENTURE,B,N,Default,Low Risk,Low Income,20-25
37,139036,2.68902991240408,19481,11.607491698352533,0.13585373216538774,11,0.14041057288875225,224038.6975155904,0,0.9890344,High Risk,MORTGAGE,HOMEIMPROVEMENT,B,N,Default,Low Risk,High Income,20-25
26,36000,6.0,5175,6.03,0.14,4,0.14375,31205.25,2,0.016907865,Low Risk,MORTGAGE,PERSONAL,A,N,No Default,High Risk,Middle Income,20-25
61,148000,30.0,24000,10.38,0.16,20,0.1621621621621621,249120.00000000003,0,0.27663976,Medium Risk,MORTGAGE,DEBTCONSOLIDATION,B,N,Default,Low Risk,High Income,40-45
23,44896,2.636797055223345,16576,10.480228623299348,0.36547188220893384,3,0.3688867627988586,172822.309922217,0,0.999889,High Risk,RENT,EDUCATION,B,N,Default,Low Risk,Upper Middle Income,20-25
23,74000,7.0,24000,10.99,0.32,2,0.3243243243243243,263760.0,0,0.9985379,High Risk,RENT,DEBTCONSOLIDATION,B,N,Default,Low Risk,Low Income,20-25
26,51600,10.0,5500,11.99,0.11,3,0.1065891472868217,65945.0,1,0.46718782,Medium Risk,RENT,HOMEIMPROVEMENT,B,N,Default,Medium Risk,Upper Middle Income,20-25
23,86400,0.0,16000,11.86,0.19,3,0.1851851851851851,189760.0,0,0.34645104,Medium Risk,OWN,EDUCATION,D,N,No Default,Low Risk,High Income,20-25
25,81821,9.169349786750752,8000,16.30476711490221,0.0818458893627761,3,0.09778068776431706,130438.13691921766,1,0.8403914,High Risk,RENT,MEDICAL,D,Y,Default,Medium Risk,High Income,20-25
44,45000,0.0,15775,10.99,0.35,12,0.3505555555555555,173367.25,0,0.99464804,High Risk,RENT,VENTURE,B,N,Default,Low Risk,Upper Middle Income,30-35
24,32752,3.1820676122780247,7936,18.586578146559102,0.23817932387721974,3,0.2423246054096005,147463.39568817773,1,0.9981621,High Risk,RENT,DEBTCONSOLIDATION,E,Y,Default,Medium Risk,Middle Income,20-25
35,30000,2.0,3000,12.53,0.1,5,0.1,37590.0,1,0.21732388,Medium Risk,RENT,EDUCATION,C,Y,No Default,Medium Risk,Middle Income,25-30
23,113010,7.996787057600159,35000,18.25015663094199,0.30997590293200117,4,0.3097119779674885,638755.4820829697,0,0.9997142,High Risk,RENT,DEBTCONSOLIDATION,D,N,Default,Low Risk,High Income,20-25
22,26751,1.6546631069094762,1227,13.921671116363155,0.04827331553454738,2,0.04600327756795431,16422.073903791737,1,0.99939656,High Risk,MORTGAGE,HOMEIMPROVEMENT,B,N,Default,Medium Risk,Middle Income,20-25
23,54996,4.0,16700,10.37,0.3,3,0.303658447887119,173179.0,0,0.04750561,Low Risk,RENT,EDUCATION,B,N,No Default,Low Risk,Upper Middle Income,20-25
24,36000,4.0,6500,5.42,0.18,2,0.1805555555555555,35230.0,2,0.023213964,Low Risk,OWN,EDUCATION,A,N,No Default,High Risk,Middle Income,20-25
22,22528,2.5903953103182786,7147,10.196977453801335,0.3159039531031828,3,0.31725300603110357,72819.40673378593,0,0.99986696,High Risk,RENT,DEBTCONSOLIDATION,B,N,Default,Low Risk,Middle Income,20-25
37,59448,6.0,12000,6.54,0.2,16,0.2018570851836899,78480.0,2,0.014710142,Low Risk,RENT,DEBTCONSOLIDATION,A,N,No Default,High Risk,Low Income,25-30
28,123504,12.0,18000,10.99,0.15,7,0.1457442673921492,197820.0,0,0.005607257,Low Risk,MORTGAGE,VENTURE,B,N,No Default,Low Risk,High Income,20-25
24,73000,0.0,18500,7.9,0.25,2,0.2534246575342466,146150.0,0,0.27671283,Medium Risk,RENT,HOMEIMPROVEMENT,A,N,Default,Low Risk,Low Income,20-25
37,45000,1.0,7200,9.63,0.16,11,0.16,69336.0,2,0.03279521,Low Risk,RENT,MEDICAL,A,N,No Default,High Risk,Upper Middle Income,25-30
22,44000,4.0,8500,5.42,0.19,4,0.1931818181818181,46070.0,2,0.024304125,Low Risk,RENT,VENTURE,A,N,No Default,High Risk,Upper Middle Income,20-25
28,40500,0.0,12000,12.23,0.3,5,0.2962962962962963,146760.0,0,0.06029378,Low Risk,MORTGAGE,VENTURE,C,Y,No Default,Low Risk,Upper Middle Income,20-25
30,61200,4.0,8000,6.62,0.13,8,0.130718954248366,52960.0,2,0.02119957,Low Risk,MORTGAGE,EDUCATION,A,N,No Default,High Risk,Low Income,20-25
29,60000,2.0,1500,6.03,0.03,5,0.025,9045.0,2,0.005731059,Low Risk,MORTGAGE,MEDICAL,A,N,No Default,High Risk,Low Income,20-25
29,145673,2.465213124566885,23502,18.726832444395342,0.1593042624913377,7,0.16154899714833873,439091.2399713325,0,0.99984705,High Risk,OTHER,DEBTCONSOLIDATION,E,N,Default,Low Risk,High Income,20-25
25,54415,1.6603588105115037,9584,15.869238142046928,0.17754730892116372,3,0.17624049125650362,151731.32710739982,1,0.99963605,High Risk,OTHER,HOMEIMPROVEMENT,C,N,Default,Medium Risk,Upper Middle Income,20-25
23,149981,7.0,25000,12.98,0.17,3,0.1666877804521906,324500.0,0,0.050197788,Low Risk,MORTGAGE,MEDICAL,C,N,No Default,Low Risk,High Income,20-25
21,90000,3.0,4800,9.62,0.05,3,0.0533333333333333,46175.99999999999,2,0.0067244824,Low Risk,RENT,EDUCATION,B,N,No Default,High Risk,High Income,20-25
22,30000,6.0,6600,14.42,0.22,4,0.22,95172.0,1,0.48044246,Medium Risk,MORTGAGE,PERSONAL,D,Y,No Default,Medium Risk,Middle Income,20-25
30,81004,3.0,10000,6.91,0.12,9,0.1234506937928991,69100.0,2,0.0018064341,Low Risk,RENT,VENTURE,A,N,No Default,High Risk,High Income,20-25
24,10000,2.7605929688426736,2038,10.083254618369105,0.20409550060146056,2,0.20380296484421337,20447.928635210003,1,0.9998907,High Risk,RENT,DEBTCONSOLIDATION,A,N,Default,Medium Risk,Middle Income,20-25
24,47486,6.54067151063346,14897,6.975050574893413,0.31171185723403716,3,0.3137838929255279,103876.99226923333,0,0.9996722,High Risk,RENT,EDUCATION,A,N,Default,Low Risk,Upper Middle Income,20-25
36,44674,4.60728320196361,15348,13.58967513645163,0.34696358399018196,10,0.3433750658494124,207768.299711946,0,0.9998534,High Risk,RENT,HOMEIMPROVEMENT,C,N,Default,Low Risk,Upper Middle Income,25-30
32,54000,3.0,12000,7.66,0.22,6,0.2222222222222222,91920.0,2,0.044496413,Low Risk,MORTGAGE,DEBTCONSOLIDATION,A,N,No Default,High Risk,Upper Middle Income,25-30
39,41725,4.0,11500,14.09,0.28,13,0.2756141402037148,162035.0,0,0.0828309,Low Risk,RENT,VENTURE,D,Y,No Default,Low Risk,Upper Middle Income,25-30
26,69000,0.0,14400,10.65,0.21,3,0.208695652173913,153360.0,0,0.08522066,Low Risk,MORTGAGE,PERSONAL,B,N,Default,Low Risk,Low Income,20-25
23,64500,8.0,10000,12.18,0.16,4,0.1550387596899224,121800.0,1,0.21747673,Medium Risk,MORTGAGE,EDUCATION,B,N,No Default,Medium Risk,Low Income,20-25
38,48300,3.0,14000,13.22,0.29,14,0.2898550724637681,185080.0,0,0.101152055,Low Risk,RENT,MEDICAL,C,Y,No Default,Low Risk,Upper Middle Income,25-30
26,58337,4.411048522372937,13293,6.737749224432489,0.19293258226847526,4,0.22741432680812323,86561.39705510913,1,0.9706687,High Risk,MORTGAGE,MEDICAL,A,N,Default,Medium Risk,Low Income,20-25
29,42000,5.0,2500,13.98,0.06,8,0.0595238095238095,34950.0,1,0.4334809,Medium Risk,MORTGAGE,MEDICAL,C,N,No Default,Medium Risk,Upper Middle Income,20-25
26,70000,0.0,8000,14.84,0.11,3,0.1142857142857142,118720.0,1,0.32678944,Medium Risk,MORTGAGE,HOMEIMPROVEMENT,D,N,No Default,Medium Risk,Low Income,20-25
21,30000,2.0,3000,11.89,0.1,4,0.1,35670.0,1,0.24082567,Medium Risk,RENT,EDUCATION,B,N,No Default,Medium Risk,Middle Income,20-25
22,26880,2.0,1600,11.12,0.06,2,0.0595238095238095,17792.0,1,0.30579638,Medium Risk,RENT,DEBTCONSOLIDATION,B,N,No Default,Medium Risk,Middle Income,20-25
22,44997,1.0080129801029898,10004,10.986367449019978,0.22010683973470654,2,0.2223267686797949,109902.25698939568,0,0.38706768,Medium Risk,OWN,PERSONAL,D,N,Default,Low Risk,Upper Middle Income,20-25
25,120000,2.0,10000,20.99,0.08,4,0.0833333333333333,209900.0,1,0.23626365,Medium Risk,MORTGAGE,PERSONAL,F,N,No Default,Medium Risk,High Income,20-25
27,91200,3.0,5000,13.49,0.05,10,0.0548245614035087,67450.0,1,0.022045722,Low Risk,RENT,DEBTCONSOLIDATION,C,Y,No Default,Medium Risk,High Income,20-25
22,50361,6.0,12000,12.73,0.24,4,0.2382796211354024,152760.0,0,0.046487615,Low Risk,RENT,PERSONAL,C,N,No Default,Low Risk,Upper Middle Income,20-25
26,59211,8.68887273344482,10375,16.32297949025485,0.17875549093377927,4,0.17527465973293707,169340.3338487738,1,0.9936488,High Risk,RENT,MEDICAL,D,N,Default,Medium Risk,Low Income,20-25
27,32000,0.0,7500,11.59,0.23,9,0.234375,86925.0,1,0.45580277,Medium Risk,MORTGAGE,MEDICAL,C,Y,Default,Medium Risk,Middle Income,20-25
24,25000,0.3239658538596486,8580,12.09175246334123,0.3432396585385965,2,0.3432396585385965,103709.67793897763,0,0.9999293,High Risk,RENT,HOMEIMPROVEMENT,B,N,Default,Low Risk,Middle Income,20-25
33,180000,17.0,13000,7.29,0.07,7,0.0722222222222222,94770.0,2,0.007981593,Low Risk,MORTGAGE,DEBTCONSOLIDATION,A,N,No Default,High Risk,High Income,25-30
22,88512,6.0,3000,5.79,0.03,3,0.0338937093275488,17370.0,2,0.0038192554,Low Risk,MORTGAGE,PERSONAL,A,N,No Default,High Risk,High Income,20-25
23,75000,1.0,6000,6.03,0.08,4,0.08,36180.0,2,0.005704309,Low Risk,RENT,PERSONAL,A,N,No Default,High Risk,Low Income,20-25
53,304800,6.0,5000,8.88,0.02,29,0.0164041994750656,44400.00000000001,2,0.0033928163,Low Risk,RENT,VENTURE,B,N,No Default,High Risk,High Income,35-40
32,80589,0.863198019296858,15000,14.425472079228125,0.19,6,0.1861595582671163,216382.08118842187,0,0.9918703,High Risk,OWN,MEDICAL,D,N,Default,Low Risk,Upper Middle Income,25-30
24,30487,1.3497392118073193,12756,13.350596491631292,0.4169947842361464,3,0.4188830935957182,170180.46242253107,0,0.999951,High Risk,RENT,EDUCATION,C,N,Default,Low Risk,Middle Income,20-25
23,48000,3.0,8000,15.58,0.17,2,0.1666666666666666,124640.0,1,0.9684628,High Risk,RENT,DEBTCONSOLIDATION,D,N,Default,Medium Risk,Upper Middle Income,20-25
26,44000,0.0,18225,14.91,0.41,4,0.4142045454545454,271734.75,0,0.99922955,High Risk,RENT,HOMEIMPROVEMENT,D,N,Default,Low Risk,Upper Middle Income,20-25
28,38196,5.0,10750,10.75,0.28,8,0.281443083045345,115562.5,0,0.09354825,Low Risk,MORTGAGE,PERSONAL,B,N,No Default,Low Risk,Middle Income,20-25
24,34000,2.0,6000,14.11,0.18,4,0.1764705882352941,84660.0,1,0.7440275,High Risk,MORTGAGE,HOMEIMPROVEMENT,D,N,No Default,Medium Risk,Middle Income,20-25
25,29020,1.0,11175,11.168479380440889,0.38877067422557315,4,0.38512358265088814,124778.90002186659,0,0.6083179,High Risk,MORTGAGE,HOMEIMPROVEMENT,B,N,Default,Low Risk,Middle Income,20-25
30,30000,4.0,8000,15.7,0.27,10,0.2666666666666666,125600.0,1,0.0948248,Low Risk,OWN,PERSONAL,D,Y,No Default,Medium Risk,Middle Income,20-25
25,40000,0.0,5925,11.11,0.15,3,0.148125,65826.75,1,0.017987626,Low Risk,RENT,VENTURE,B,N,No Default,Medium Risk,Upper Middle Income,20-25
23,29000,5.0,6000,7.88,0.21,3,0.2068965517241379,47280.0,2,0.19401881,Low Risk,RENT,EDUCATION,A,N,Default,High Risk,Middle Income,20-25
24,75000,7.0,12000,13.49,0.16,4,0.16,161880.0,1,0.15002544,Low Risk,MORTGAGE,HOMEIMPROVEMENT,C,Y,No Default,Medium Risk,Low Income,20-25
31,49888,0.0,20325,6.54,0.4081456706533426,6,0.4074174252740866,132930.90744291444,0,0.9988279,High Risk,RENT,EDUCATION,A,N,Default,Low Risk,Upper Middle Income,20-25
24,84200,8.0,24500,13.85,0.29,4,0.2909738717339667,339325.0,0,0.29112694,Medium Risk,RENT,MEDICAL,C,N,No Default,Low Risk,High Income,20-25
31,73000,9.0,18000,17.39,0.25,10,0.2465753424657534,313020.0,0,0.98755044,High Risk,MORTGAGE,DEBTCONSOLIDATION,E,Y,Default,Low Risk,Low Income,25-30
22,66249,4.0,8377,17.71799424187068,0.11005494899944117,4,0.12646860343476346,147166.0851829141,1,0.95837355,High Risk,RENT,HOMEIMPROVEMENT,E,N,Default,Medium Risk,Low Income,20-25
24,49200,8.0,4000,13.06,0.08,3,0.08130081300813,52240.0,1,0.069921315,Low Risk,OWN,PERSONAL,C,Y,No Default,Medium Risk,Upper Middle Income,20-25
27,84996,12.0,10000,10.51,0.12,7,0.1176525954162548,105100.0,2,0.04888002,Low Risk,RENT,PERSONAL,B,N,No Default,High Risk,High Income,20-25
36,14400,3.9999037522113765,3000,13.609981712920161,0.20999951876105688,16,0.20833293230088068,40829.945138760486,1,0.9999088,High Risk,RENT,PERSONAL,C,N,Default,Medium Risk,Middle Income,20-25
34,33401,2.8926309136117063,2000,16.89,0.06,11,0.0599065065985279,33780.0,1,0.99963593,High Risk,RENT,MEDICAL,D,N,Default,Medium Risk,Middle Income,20-25
24,24138,4.138506777825159,11938,13.593526214592748,0.4947642544392325,4,0.495123209948472,161444.07645452453,0,0.9998796,High Risk,RENT,EDUCATION,C,N,Default,Low Risk,Middle Income,20-25
23,76000,3.0,10000,15.37,0.13,3,0.131578947368421,153700.0,1,0.25962722,Medium Risk,RENT,EDUCATION,D,N,No Default,Medium Risk,Low Income,20-25
24,110000,0.0,13200,15.28,0.12,3,0.12,201696.0,1,0.48143134,Medium Risk,MORTGAGE,EDUCATION,D,N,No Default,Medium Risk,High Income,20-25
25,54000,4.0,12000,17.49,0.22,4,0.2222222222222222,209880.0,1,0.6316173,High Risk,MORTGAGE,EDUCATION,D,N,Default,Medium Risk,Upper Middle Income,20-25
26,80500,3.0,24000,17.58,0.3,3,0.2981366459627329,421920.0,0,0.09938109,Low Risk,MORTGAGE,VENTURE,D,Y,No Default,Low Risk,High Income,20-25
32,115984,2.0158568990069776,5007,12.966293935984568,0.04007928449503489,4,0.043178991578753684,64910.75417495773,1,0.91081226,High Risk,MORTGAGE,HOMEIMPROVEMENT,B,N,Default,Medium Risk,High Income,20-25
30,158682,0.9538339718749583,15953,15.7040142529063,0.1,5,0.10054170007819925,250487.7154534376,1,0.9981059,High Risk,MORTGAGE,DEBTCONSOLIDATION,D,N,Default,Medium Risk,High Income,20-25
25,30000,5.163571348295708,11741,11.677936901684669,0.3913940477528405,2,0.3913940477528405,137111.97179578888,0,0.9997439,High Risk,RENT,MEDICAL,B,N,Default,Low Risk,Middle Income,20-25
30,210000,8.0,24000,11.49,0.11,6,0.1142857142857142,275760.0,0,0.14419454,Low Risk,MORTGAGE,DEBTCONSOLIDATION,B,N,No Default,Low Risk,High Income,20-25
26,63391,1.9820819010754378,6035,15.142807129032892,0.09035836197849123,2,0.09522043633437687,91267.52560154832,1,0.9947924,High Risk,OWN,MEDICAL,C,N,Default,Medium Risk,Low Income,20-25
23,114000,1.0,17325,11.99,0.15,2,0.1519736842105263,207726.75,0,0.049964488,Low Risk,MORTGAGE,EDUCATION,B,N,No Default,Low Risk,High Income,20-25
23,55000,0.0,11075,13.49,0.2,3,0.2013636363636363,149401.75,1,0.038858805,Low Risk,MORTGAGE,EDUCATION,C,N,No Default,Medium Risk,Upper Middle Income,20-25
23,34000,2.955612644619909,10000,15.3095561264462,0.29,2,0.2941176470588235,153095.56126446198,0,0.9988986,High Risk,MORTGAGE,MEDICAL,D,Y,Default,Low Risk,Middle Income,20-25
34,31347,1.1069272629863864,10000,6.924759030173152,0.31815512122835604,12,0.3190345522663109,69247.59030173151,2,0.99993813,High Risk,RENT,EDUCATION,A,N,Default,High Risk,Middle Income,20-25
30,21996,4.0,7500,10.37,0.34,9,0.3409710856519367,77775.0,0,0.9952828,High Risk,RENT,MEDICAL,B,N,Default,Low Risk,Middle Income,20-25
44,39684,4.0,6000,10.99,0.15,15,0.1511944360447535,65940.0,1,0.032629278,Low Risk,RENT,PERSONAL,B,N,No Default,Medium Risk,Upper Middle Income,30-35
31,50000,0.0,5275,12.53,0.11,6,0.1055,66095.75,1,0.047455158,Low Risk,RENT,EDUCATION,C,N,No Default,Medium Risk,Upper Middle Income,25-30
40,30000,4.0,5500,14.74,0.18,12,0.1833333333333333,81070.0,1,0.7569771,High Risk,RENT,MEDICAL,D,N,No Default,Medium Risk,Middle Income,25-30
36,40000,2.0,6000,10.99,0.15,15,0.15,65940.0,1,0.023134982,Low Risk,MORTGAGE,EDUCATION,A,N,No Default,Medium Risk,Upper Middle Income,25-30
23,100000,5.0,5000,8.49,0.05,3,0.05,42450.0,2,0.028921364,Low Risk,RENT,PERSONAL,A,N,No Default,High Risk,High Income,20-25
22,35000,0.0,3600,11.83,0.1,3,0.1028571428571428,42588.0,1,0.118187614,Low Risk,RENT,PERSONAL,B,N,No Default,Medium Risk,Middle Income,20-25
35,67500,5.0,3500,10.62,0.05,9,0.0518518518518518,37170.0,1,0.047190182,Low Risk,RENT,HOMEIMPROVEMENT,B,N,No Default,Medium Risk,Low Income,25-30
31,57902,13.112737981277444,15874,11.095686673048464,0.27748365064170327,7,0.27413463166849855,176042.5661233429,0,0.9220498,High Risk,MORTGAGE,DEBTCONSOLIDATION,D,N,Default,Low Risk,Low Income,25-30
23,18000,1.0,3250,13.22,0.18,2,0.1805555555555555,42965.0,1,0.9928526,High Risk,RENT,VENTURE,C,N,Default,Medium Risk,Middle Income,20-25
23,33000,1.0,2000,6.03,0.06,4,0.0606060606060606,12060.0,2,0.021648824,Low Risk,RENT,EDUCATION,A,N,No Default,High Risk,Middle Income,20-25
23,40000,7.0,2675,8.07,0.07,4,0.066875,21587.25,2,0.027286656,Low Risk,RENT,PERSONAL,A,N,No Default,High Risk,Upper Middle Income,20-25
22,14400,0.0,4500,7.88,0.31,4,0.3125,35460.0,2,0.99958867,High Risk,RENT,EDUCATION,A,N,Default,High Risk,Middle Income,20-25
22,34000,0.0,18250,10.25,0.54,3,0.5367647058823529,187062.5,0,0.9978588,High Risk,RENT,VENTURE,B,N,Default,Low Risk,Middle Income,20-25
23,120000,7.0,12000,11.71,0.1,4,0.1,140520.0,1,0.017126398,Low Risk,RENT,EDUCATION,B,N,No Default,Medium Risk,High Income,20-25
31,47000,4.0,6000,6.99,0.13,7,0.1276595744680851,41940.0,2,0.0011534321,Low Risk,RENT,VENTURE,A,N,No Default,High Risk,Upper Middle Income,25-30
23,36000,0.0,3000,12.29,0.08,2,0.0833333333333333,36870.0,1,0.105348185,Low Risk,RENT,EDUCATION,C,N,Default,Medium Risk,Middle Income,20-25
25,89590,5.02316969807895,19736,12.370957168056277,0.19152787013462408,3,0.22000754321882615,237614.44193233823,0,0.88799113,High Risk,MORTGAGE,HOMEIMPROVEMENT,E,N,Default,Low Risk,High Income,20-25
26,99085,10.0,8000,14.91,0.08,4,0.0807387596508048,119280.0,1,0.07861335,Low Risk,MORTGAGE,VENTURE,D,Y,No Default,Medium Risk,High Income,20-25
22,21996,0.0,2500,11.89,0.11,2,0.1136570285506455,29725.0,1,0.34991267,Medium Risk,RENT,MEDICAL,B,N,No Default,Medium Risk,Middle Income,20-25
23,63402,3.0,6000,13.22,0.09,4,0.0946342386675499,79320.0,1,0.35487604,Medium Risk,RENT,DEBTCONSOLIDATION,C,N,No Default,Medium Risk,Low Income,20-25
22,105600,4.0,8000,11.49,0.08,2,0.0757575757575757,91920.0,1,0.06670695,Low Risk,MORTGAGE,PERSONAL,B,N,No Default,Medium Risk,High Income,20-25
